filename,CA1,CA1.1,CA1.2,CA1.3,CA1.4,CA1.5,CA1.6,CA1.7,CA2,ORG1,ORG2,ORG2.2,ORG2.3,ORG2.4,ORG2.5,ORG3,VOC1,VOC2,VOC3,GR1,GR2,GR3,UNIQ_WORDS,OR_ERR,CLQ_WORDS,CLC_ERRORS,prop_a1,prop_a2,prop_b1,prop_b2,prop_c1,prop_c2
746.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9411764705882353,0.0,0.0,0.2777777777777778,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0
628.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7058823529411765,0.0,0.0,0.311284046692607,0.3013698630136986,0.2191780821917808,0.1780821917808219,0.1780821917808219,0.1095890410958904,0.0136986301369863
837.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7209302325581395,0.2727272727272727,0.0,0.29454545454545455,0.25,0.2375,0.2,0.2625,0.05,0.0
146.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.6976744186046512,0.0,0.0,0.2878787878787879,0.4230769230769231,0.19230769230769232,0.17307692307692307,0.17307692307692307,0.038461538461538464,0.0
457.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7333333333333333,0.3,0.0,0.25821596244131456,0.2982456140350877,0.22807017543859648,0.19298245614035087,0.21052631578947367,0.07017543859649122,0.0
471.txt,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7456140350877193,0.0,0.0,0.30833333333333335,0.2727272727272727,0.24242424242424243,0.24242424242424243,0.19696969696969696,0.045454545454545456,0.0
367.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7155963302752294,0.16666666666666666,0.0,0.27312775330396477,0.18333333333333332,0.18333333333333332,0.2833333333333333,0.26666666666666666,0.08333333333333333,0.0
128.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.75,0.0,0.0,0.2571428571428571,0.5833333333333334,0.08333333333333333,0.125,0.16666666666666666,0.041666666666666664,0.0
522.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7777777777777778,0.6,0.0,0.24719101123595505,0.30434782608695654,0.30434782608695654,0.21739130434782608,0.13043478260869565,0.043478260869565216,0.0
544.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7319587628865979,0.1,0.0,0.2912621359223301,0.26229508196721313,0.2459016393442623,0.21311475409836064,0.21311475409836064,0.06557377049180328,0.0
477.txt,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8333333333333334,0.25,0.0,0.21875,0.4,0.4666666666666667,0.0,0.13333333333333333,0.0,0.0
4.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7924528301886793,0.2857142857142857,0.0,0.2755905511811024,0.4166666666666667,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.027777777777777776,0.0
798.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7525773195876289,0.0,0.0,0.2974137931034483,0.25862068965517243,0.2413793103448276,0.20689655172413793,0.15517241379310345,0.13793103448275862,0.0
445.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7272727272727273,0.6666666666666666,0.0,0.26,0.5454545454545454,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.0
287.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8157894736842105,0.3333333333333333,0.0,0.3076923076923077,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.45454545454545453,0.0,0.0
872.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7758620689655172,0.36363636363636365,0.0,0.2977941176470588,0.30666666666666664,0.21333333333333335,0.16,0.24,0.08,0.0
261.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7422680412371134,0.0,0.0,0.2798165137614679,0.31666666666666665,0.18333333333333332,0.21666666666666667,0.25,0.03333333333333333,0.0
90.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8461538461538461,0.0,0.0,0.2537313432835821,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0
674.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.768595041322314,0.09090909090909091,0.0,0.36964980544747084,0.25301204819277107,0.24096385542168675,0.1927710843373494,0.30120481927710846,0.012048192771084338,0.0
613.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7739130434782608,0.0,0.0,0.3155737704918033,0.2987012987012987,0.19480519480519481,0.15584415584415584,0.23376623376623376,0.1038961038961039,0.012987012987012988
411.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7549019607843137,0.0,0.0,0.28991596638655465,0.234375,0.203125,0.234375,0.296875,0.03125,0.0
159.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7909090909090909,0.0,0.0,0.2931726907630522,0.3333333333333333,0.2,0.24,0.17333333333333334,0.05333333333333334,0.0
203.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6415094339622641,0.0,0.0,0.24752475247524752,0.3103448275862069,0.20689655172413793,0.06896551724137931,0.3103448275862069,0.10344827586206896,0.0
601.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.68,0.0,0.0,0.23728813559322035,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
54.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7596153846153846,0.0,0.0,0.32209737827715357,0.18461538461538463,0.23076923076923078,0.18461538461538463,0.2923076923076923,0.1076923076923077,0.0
294.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7884615384615384,0.0,0.0,0.2681818181818182,0.23529411764705882,0.25,0.22058823529411764,0.19117647058823528,0.10294117647058823,0.0
513.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7413793103448276,0.1,0.0,0.301255230125523,0.2112676056338028,0.39436619718309857,0.15492957746478872,0.16901408450704225,0.07042253521126761,0.0
56.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6896551724137931,0.6,0.0,0.16417910447761194,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.0,0.0
57.txt,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0.75,0.4,0.0,0.23529411764705882,0.3333333333333333,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.0,0.0
692.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7232142857142857,0.0,0.0,0.35,0.21875,0.25,0.1875,0.28125,0.0625,0.0
465.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6904761904761905,0.6,0.0125,0.2127659574468085,0.2222222222222222,0.2962962962962963,0.2962962962962963,0.18518518518518517,0.0,0.0
556.txt,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7692307692307693,0.5,0.0,0.20930232558139536,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
508.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7924528301886793,0.0,0.0,0.31627906976744186,0.17391304347826086,0.21739130434782608,0.18840579710144928,0.3333333333333333,0.08695652173913043,0.0
475.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.6893203883495146,0.1,0.0,0.31718061674008813,0.32786885245901637,0.19672131147540983,0.19672131147540983,0.16393442622950818,0.11475409836065574,0.0
184.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7567567567567568,0.0,0.0,0.23863636363636365,0.2608695652173913,0.30434782608695654,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.0
873.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7142857142857143,0.0,0.0,0.2826086956521739,0.27586206896551724,0.27586206896551724,0.1896551724137931,0.22413793103448276,0.017241379310344827,0.017241379310344827
793.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8148148148148148,0.0,0.0,0.22580645161290322,0.5,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.0
80.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.660377358490566,0.16666666666666666,0.0,0.2549019607843137,0.3,0.23333333333333334,0.06666666666666667,0.3,0.1,0.0
19.txt,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,1.0,0.5,0.0,0.17647058823529413,0.8,0.0,0.2,0.0,0.0,0.0
660.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8157894736842105,0.3333333333333333,0.0,0.31645569620253167,0.2727272727272727,0.18181818181818182,0.13636363636363635,0.4090909090909091,0.0,0.0
835.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7549019607843137,0.09090909090909091,0.0,0.3177966101694915,0.25,0.31666666666666665,0.11666666666666667,0.3,0.016666666666666666,0.0
480.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.75,0.0,0.0,0.2882882882882883,0.25396825396825395,0.25396825396825395,0.1111111111111111,0.2698412698412698,0.1111111111111111,0.0
801.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7589285714285714,0.25,0.0,0.29545454545454547,0.28125,0.234375,0.1875,0.203125,0.09375,0.0
463.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7272727272727273,0.6666666666666666,0.0,0.28,0.5652173913043478,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.0
555.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8108108108108109,0.0,0.0,0.3360995850622407,0.3150684931506849,0.1780821917808219,0.2191780821917808,0.1917808219178082,0.0958904109589041,0.0
362.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.6666666666666666,0.0,0.23529411764705882,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.0
631.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7727272727272727,0.3333333333333333,0.0,0.27586206896551724,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.0,0.0
744.txt,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.7619047619047619,0.0,0.0,0.19387755102040816,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.0,0.0
783.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7560975609756098,0.6,0.0,0.25263157894736843,0.34782608695652173,0.30434782608695654,0.08695652173913043,0.2608695652173913,0.0,0.0
211.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.723404255319149,0.14285714285714285,0.0,0.20833333333333334,0.34615384615384615,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.07692307692307693,0.0
219.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.72,0.0,0.0,0.22033898305084745,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
627.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7142857142857143,0.14285714285714285,0.0,0.168141592920354,0.3793103448275862,0.20689655172413793,0.13793103448275862,0.20689655172413793,0.06896551724137931,0.0
915.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7837837837837838,0.09090909090909091,0.0,0.3241106719367589,0.2535211267605634,0.323943661971831,0.1267605633802817,0.18309859154929578,0.11267605633802817,0.0
319.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.875,0.25,0.0,0.26666666666666666,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.05555555555555555,0.0
55.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.71900826446281,0.15384615384615385,0.0,0.2734375,0.3181818181818182,0.19696969696969696,0.12121212121212122,0.21212121212121213,0.15151515151515152,0.0
855.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7053571428571429,0.0,0.0,0.2801556420233463,0.2857142857142857,0.17142857142857143,0.12857142857142856,0.37142857142857144,0.02857142857142857,0.014285714285714285
942.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.788235294117647,0.0,0.0,0.33507853403141363,0.2982456140350877,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.07017543859649122,0.0
630.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7634408602150538,0.0,0.0,0.3317757009345794,0.3448275862068966,0.20689655172413793,0.13793103448275862,0.25862068965517243,0.05172413793103448,0.0
881.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.803921568627451,0.0,0.0,0.30414746543778803,0.2835820895522388,0.23880597014925373,0.13432835820895522,0.29850746268656714,0.04477611940298507,0.0
406.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7254901960784313,0.14285714285714285,0.0,0.1885245901639344,0.3793103448275862,0.20689655172413793,0.13793103448275862,0.20689655172413793,0.06896551724137931,0.0
757.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7669902912621359,0.0,0.0,0.27705627705627706,0.27419354838709675,0.20967741935483872,0.1935483870967742,0.20967741935483872,0.11290322580645161,0.0
352.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.8103448275862069,0.18181818181818182,0.0,0.35802469135802467,0.21518987341772153,0.189873417721519,0.22784810126582278,0.2911392405063291,0.0759493670886076,0.0
533.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8222222222222222,0.16666666666666666,0.0,0.20212765957446807,0.25,0.39285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.0
716.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.8,0.25,0.0,0.23214285714285715,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0
578.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6721311475409836,0.5,0.0,0.1925925925925926,0.38235294117647056,0.20588235294117646,0.17647058823529413,0.23529411764705882,0.0,0.0
1.txt,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.6761904761904762,0.3333333333333333,0.0,0.2590909090909091,0.2112676056338028,0.2112676056338028,0.19718309859154928,0.3380281690140845,0.028169014084507043,0.014084507042253521
681.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7851239669421488,0.3333333333333333,0.0,0.2697841726618705,0.25301204819277107,0.2289156626506024,0.2289156626506024,0.25301204819277107,0.03614457831325301,0.0
238.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.672566371681416,0.3076923076923077,0.0,0.23790322580645162,0.2857142857142857,0.15873015873015872,0.2222222222222222,0.31746031746031744,0.015873015873015872,0.0
418.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7619047619047619,0.3076923076923077,0.0,0.31095406360424027,0.25675675675675674,0.2702702702702703,0.17567567567567569,0.22972972972972974,0.06756756756756757,0.0
731.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6756756756756757,0.0,0.0,0.22093023255813954,0.631578947368421,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.0,0.0
388.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.725,0.2,0.0,0.17045454545454544,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.047619047619047616,0.0
286.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8636363636363636,0.0,0.0,0.22580645161290322,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0
932.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7755102040816326,0.0,0.0,0.2967479674796748,0.2711864406779661,0.1864406779661017,0.1864406779661017,0.288135593220339,0.06779661016949153,0.0
254.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7027027027027027,0.6666666666666666,0.0,0.1411764705882353,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0
768.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7029702970297029,0.0,0.0,0.3153526970954357,0.2542372881355932,0.22033898305084745,0.1864406779661017,0.2542372881355932,0.0847457627118644,0.0
636.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7333333333333333,0.6666666666666666,0.0,0.27450980392156865,0.52,0.12,0.12,0.16,0.08,0.0
8.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7263157894736842,0.0,0.0,0.3165137614678899,0.3114754098360656,0.18032786885245902,0.18032786885245902,0.26229508196721313,0.06557377049180328,0.0
96.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.794392523364486,0.1,0.0,0.30638297872340425,0.28378378378378377,0.14864864864864866,0.22972972972972974,0.2972972972972973,0.04054054054054054,0.0
516.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.801980198019802,0.0,0.0,0.2968036529680365,0.17647058823529413,0.2647058823529412,0.19117647058823528,0.29411764705882354,0.07352941176470588,0.0
327.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8235294117647058,0.5,0.0,0.2,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.0,0.0
789.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7222222222222222,0.1,0.0,0.27896995708154504,0.30612244897959184,0.20408163265306123,0.1836734693877551,0.24489795918367346,0.061224489795918366,0.0
200.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7755102040816326,0.0,0.0,0.2876712328767123,0.2054794520547945,0.1643835616438356,0.2054794520547945,0.3424657534246575,0.0821917808219178,0.0
751.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7027027027027027,0.2,0.0,0.19047619047619047,0.3,0.25,0.1,0.3,0.05,0.0
311.txt,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,1.0,0.5,0.0,0.17647058823529413,0.8,0.0,0.2,0.0,0.0,0.0
440.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7391304347826086,1.0,0.01098901098901099,0.20408163265306123,0.4117647058823529,0.20588235294117646,0.08823529411764706,0.23529411764705882,0.029411764705882353,0.029411764705882353
676.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7777777777777778,0.0,0.0,0.2727272727272727,0.19047619047619047,0.23809523809523808,0.14285714285714285,0.3333333333333333,0.09523809523809523,0.0
724.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.660377358490566,0.0,0.0,0.24752475247524752,0.3103448275862069,0.20689655172413793,0.06896551724137931,0.3103448275862069,0.10344827586206896,0.0
413.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7222222222222222,0.25,0.0,0.18309859154929578,0.5,0.1875,0.0,0.25,0.0625,0.0
47.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7333333333333333,0.6666666666666666,0.0,0.2647058823529412,0.5,0.125,0.125,0.16666666666666666,0.08333333333333333,0.0
113.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8095238095238095,0.25,0.0,0.2268041237113402,0.19230769230769232,0.38461538461538464,0.11538461538461539,0.23076923076923078,0.07692307692307693,0.0
519.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7142857142857143,0.4,0.0,0.2463768115942029,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0
542.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.696969696969697,0.6,0.0,0.2441860465116279,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.0,0.0
698.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.673469387755102,0.3,0.0,0.2754237288135593,0.3090909090909091,0.2545454545454545,0.14545454545454545,0.23636363636363636,0.05454545454545454,0.0
638.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.8,0.36363636363636365,0.0,0.3137254901960784,0.28378378378378377,0.28378378378378377,0.13513513513513514,0.1891891891891892,0.0945945945945946,0.013513513513513514
142.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.9090909090909091,0.25,0.0,0.296875,0.3181818181818182,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.0
514.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7872340425531915,0.16666666666666666,0.0,0.21929824561403508,0.32142857142857145,0.2857142857142857,0.10714285714285714,0.25,0.03571428571428571,0.0
764.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7560975609756098,0.8,0.0,0.22580645161290322,0.2692307692307692,0.2692307692307692,0.11538461538461539,0.23076923076923078,0.11538461538461539,0.0
443.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7435897435897436,0.6,0.0,0.22988505747126436,0.3793103448275862,0.41379310344827586,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.0
329.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8260869565217391,0.3333333333333333,0.0,0.14545454545454545,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.0,0.0,0.05263157894736842
75.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7796610169491526,0.18181818181818182,0.0,0.3112033195020747,0.2465753424657534,0.1643835616438356,0.1232876712328767,0.3835616438356164,0.0821917808219178,0.0
564.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7547169811320755,0.2727272727272727,0.0,0.3153846153846154,0.2602739726027397,0.1506849315068493,0.1780821917808219,0.1780821917808219,0.2191780821917808,0.0136986301369863
697.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.75,0.2727272727272727,0.0,0.2956204379562044,0.26582278481012656,0.24050632911392406,0.21518987341772153,0.17721518987341772,0.10126582278481013,0.0
226.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7582417582417582,0.0,0.0,0.2577777777777778,0.3389830508474576,0.22033898305084745,0.1864406779661017,0.2033898305084746,0.05084745762711865,0.0
339.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7941176470588235,0.0,0.0,0.2727272727272727,0.3,0.15,0.15,0.3,0.1,0.0
926.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7425742574257426,0.0,0.0,0.33031674208144796,0.19672131147540983,0.21311475409836064,0.26229508196721313,0.2459016393442623,0.08196721311475409,0.0
921.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8275862068965517,0.0,0.0,0.3333333333333333,0.29508196721311475,0.14754098360655737,0.21311475409836064,0.2459016393442623,0.09836065573770492,0.0
205.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7592592592592593,0.0,0.0,0.2886178861788618,0.22535211267605634,0.2112676056338028,0.2112676056338028,0.323943661971831,0.028169014084507043,0.0
812.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8222222222222222,0.16666666666666666,0.0,0.20212765957446807,0.25,0.39285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.0
511.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.717948717948718,0.8,0.0,0.19101123595505617,0.2916666666666667,0.25,0.125,0.25,0.08333333333333333,0.0
74.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7674418604651163,0.6666666666666666,0.0,0.17543859649122806,0.4230769230769231,0.34615384615384615,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.0
802.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7477477477477478,0.0,0.0,0.2723404255319149,0.17391304347826086,0.2028985507246377,0.2463768115942029,0.3333333333333333,0.043478260869565216,0.0
700.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8421052631578947,0.0,0.0,0.2807017543859649,0.25,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0
581.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8461538461538461,0.0,0.0,0.23880597014925373,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0
518.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7325581395348837,0.0,0.0,0.32642487046632124,0.32,0.26,0.16,0.2,0.06,0.0
